movieTitle,URL,rt_score,script_length,avg_sentence_length,readability_score,main_character_count,dialogue_ratio,long_sentence_flag,script_text
Coriolanus,https://imsdb.com/scripts/Coriolanus.html,92.0,25506,11.089565217391304,5.417911425269896,5.198497031265826,1.0495652173913044,False,
Corpse-Bride,https://imsdb.com/scripts/Corpse-Bride.html,84.0,16998,9.802768166089963,4.657213029188288,4.770684624465665,1.0098039215686274,False,
Cradle-2-the-Grave,https://imsdb.com/scripts/Cradle-2-the-Grave.html,27.0,23533,8.462064005753327,3.7017141253166335,3.7612001156935615,0.3987774181948939,False,
Crank,https://imsdb.com/scripts/Crank.html,62.0,27676,13.16650808753568,4.363574200919395,4.770684624465665,1.2,False,
Crash,https://imsdb.com/scripts/Crash.html,73.0,20075,14.685442574981712,6.734132798986469,2.995732273553991,1.035844915874177,False,
"Crazy,-Stupid,-Love","https://imsdb.com/scripts/Crazy,-Stupid,-Love.html",79.0,27409,8.690234622701333,3.7827096548276335,4.418840607796598,0.9286620164870006,False,
Creation,https://imsdb.com/scripts/Creation.html,47.0,23046,10.05936272370144,5.176428406662776,3.912023005428146,0.5425578350065473,False,
Crime-Spree,https://imsdb.com/scripts/Crime-Spree.html,33.0,30105,9.08693027467552,4.11123981561806,3.9318256327243257,0.8460609719287655,False,
Croupier,https://imsdb.com/scripts/Croupier.html,95.0,23703,8.414270500532481,2.9271056293402538,3.555348061489413,0.8019169329073482,False,
Cruel-Intentions,https://imsdb.com/scripts/Cruel-Intentions.html,54.0,22208,8.770932069510268,3.9740641700337207,2.8903717578961645,0.6729857819905213,False,
Crying-Game,https://imsdb.com/scripts/Crying-Game.html,95.0,19713,7.620023192887515,2.4660301805534424,2.772588722239781,0.549284885968303,False,
Custody,https://imsdb.com/scripts/Custody.html,96.0,18913,8.817249417249418,2.9263192749808624,3.951243718581428,1.0526806526806527,False,
Dallas-Buyers-Club,https://imsdb.com/scripts/Dallas-Buyers-Club.html,92.0,26732,11.92328278322926,4.047527595885011,3.4339872044851463,0.5994647636039251,False,
Dances-with-Wolves,https://imsdb.com/scripts/Dances-with-Wolves.html,87.0,42705,11.46750805585392,4.0244024597184485,3.7612001156935615,0.8431793770139635,False,
Dark-Star,https://imsdb.com/scripts/Dark-Star.html,73.0,8509,11.483130904183536,6.0297100290942005,2.639057329615259,0.9163292847503374,False,
Darkman,https://imsdb.com/scripts/Darkman.html,83.0,32581,10.93689157435381,4.831268320756777,5.497168225293202,1.2,False,
Date-Night,https://imsdb.com/scripts/Date-Night.html,67.0,26456,10.171472510572857,4.027471885668977,4.74493212836325,1.0299884659746252,False,
Deadpool,https://imsdb.com/scripts/Deadpool.html,85.0,34475,10.9375,4.883016789766241,3.8501476017100575,0.5180837563451777,False,
Dear-White-People,https://imsdb.com/scripts/Dear-White-People.html,91.0,26078,9.91936097375428,4.069374371357281,3.4011973816621555,0.6804868771395968,False,
Death-to-Smoochy,https://imsdb.com/scripts/Death-to-Smoochy.html,42.0,30061,9.9276750330251,4.395574904352504,3.737669618283368,0.6499339498018494,False,
Deception,https://imsdb.com/scripts/Deception.html,10.0,34815,11.829765545361877,5.490063263355093,4.127134385045092,0.9599048589874278,False,
Deep-Cover,https://imsdb.com/scripts/Deep-Cover.html,87.0,27237,9.758867789322824,4.187760033081048,4.23410650459726,0.9057685417413114,False,
Deep-Rising,https://imsdb.com/scripts/Deep-Rising.html,36.0,28720,9.86602542081759,4.724094243395154,3.218875824868201,0.7615939539677087,False,
Defiance,https://imsdb.com/scripts/Defiance.html,58.0,30477,9.494392523364484,4.291258616874622,4.51085950651685,0.9299065420560748,False,
"Descendants,-The","https://imsdb.com/scripts/Descendants,-The.html",57.0,29880,9.98663101604278,3.9677034652319705,3.5263605246161616,0.6741310160427807,False,
Despicable-Me-2,https://imsdb.com/scripts/Despicable-Me-2.html,75.0,25802,9.54922279792746,4.101995679157337,3.688879454113936,0.4363434492968172,False,
Detroit-Rock-City,https://imsdb.com/scripts/Detroit-Rock-City.html,51.0,32827,11.097701149425289,4.028107742029526,4.174387269895637,0.8985801217038539,False,
Devil-in-a-Blue-Dress,https://imsdb.com/scripts/Devil-in-a-Blue-Dress.html,92.0,29850,12.4323198667222,4.25600263346556,3.713572066704308,0.7580174927113703,False,
Devil's-Advocate,https://imsdb.com/scripts/Devil's-Advocate.html,63.0,33557,9.4076254555649,4.281468819215412,3.828641396489095,0.6924586487244183,False,
Die-Hard,https://imsdb.com/scripts/Die-Hard.html,94.0,32999,12.359176029962546,5.001651557109547,3.970291913552122,0.5737827715355805,False,
Die-Hard-2,https://imsdb.com/scripts/Die-Hard-2.html,69.0,31068,13.626315789473685,5.567697968069314,4.605170185988092,1.2,False,
Diner,https://imsdb.com/scripts/Diner.html,92.0,25257,8.991456034175863,3.0565400168800103,5.247024072160486,0.9081523673905304,False,
Disturbia,https://imsdb.com/scripts/Disturbia.html,69.0,33295,13.645491803278688,4.715223317689659,2.772588722239781,0.6381147540983606,False,
Django-Unchained,https://imsdb.com/scripts/Django-Unchained.html,87.0,47568,12.514601420678767,4.430314241389418,5.049856007249537,0.9605367008681924,False,
Dog-Day-Afternoon,https://imsdb.com/scripts/Dog-Day-Afternoon.html,96.0,34318,11.102555807182142,4.400920103354711,5.0238805208462765,0.9812358460045292,False,
Dogma,https://imsdb.com/scripts/Dogma.html,69.0,38918,11.372881355932204,4.584914478468452,4.127134385045092,0.363822326125073,False,
Donnie-Brasco,https://imsdb.com/scripts/Donnie-Brasco.html,88.0,31222,9.64535063330244,3.733745837666,4.143134726391533,0.7371022551745443,False,
Double-Indemnity,https://imsdb.com/scripts/Double-Indemnity.html,97.0,37816,10.28447103617079,3.806017086388195,3.6635616461296463,0.8961109600217568,False,
Drag-Me-to-Hell,https://imsdb.com/scripts/Drag-Me-to-Hell.html,92.0,21566,9.122673434856177,4.013809535762597,4.174387269895637,0.8299492385786802,False,
Dragonslayer,https://imsdb.com/scripts/Dragonslayer.html,84.0,23632,10.41516086381666,4.492965215850706,4.48863636973214,0.870868223887175,False,
Dream-Scenario,https://imsdb.com/scripts/Dream-Scenario.html,91.0,23724,9.959697732997482,4.412085973054367,3.8918202981106265,0.7371956339210747,False,
Drive,https://imsdb.com/scripts/Drive.html,93.0,26595,11.389721627408994,4.793959883032272,3.332204510175204,0.916916488222698,False,
Drive-Angry,https://imsdb.com/scripts/Drive-Angry.html,47.0,23083,8.546094039244725,3.439000936558493,4.430816798843313,0.7582376897445391,False,
Duck-Soup,https://imsdb.com/scripts/Duck-Soup.html,91.0,23321,14.298589822194971,5.490744539067496,3.7612001156935615,1.2,False,
Dumb-and-Dumber,https://imsdb.com/scripts/Dumb-and-Dumber.html,67.0,28840,10.194414987628138,3.933644916288493,3.688879454113936,0.6511134676564156,False,
Dune,https://imsdb.com/scripts/Dune.html,36.0,29591,10.397399859451864,4.666776617436231,3.784189633918261,0.4599437807449051,False,
Dune-Part-One,https://imsdb.com/scripts/Dune-Part-One.html,83.0,30727,9.21625674865027,4.375572025488598,4.189654742026425,0.3725254949010197,False,
Eagle-Eye,https://imsdb.com/scripts/Eagle-Eye.html,27.0,38912,12.65430894308943,5.856513933710232,4.584967478670572,1.0360975609756098,False,
Eastern-Promises,https://imsdb.com/scripts/Eastern-Promises.html,89.0,26925,9.494005641748942,5.187806962429008,3.367295829986474,0.4964739069111424,False,
Easy-A,https://imsdb.com/scripts/Easy-A.html,85.0,26138,9.957333333333333,4.902835556350336,3.688879454113936,1.0053333333333334,False,
Ed-Wood,https://imsdb.com/scripts/Ed-Wood.html,92.0,36479,8.739578342117872,3.658615932717325,4.3694478524670215,0.5857690464781984,False,
Eight-Legged-Freaks,https://imsdb.com/scripts/Eight-Legged-Freaks.html,48.0,23049,8.412043795620438,3.537820490026281,3.1780538303479458,0.4346715328467153,False,
Elemental,https://imsdb.com/scripts/Elemental.html,73.0,30955,9.251344889420205,3.884776875037069,3.970291913552122,0.4757919904363419,False,
Elizabeth-The-Golden-Age,https://imsdb.com/scripts/Elizabeth-The-Golden-Age.html,34.0,27747,9.94516129032258,4.395042697013778,5.117993812416755,0.6193548387096774,False,
Elvis,https://imsdb.com/scripts/Elvis.html,77.0,46304,11.573106723319173,5.300396566628763,4.290459441148391,0.696575856035991,False,
Enemy-of-the-State,https://imsdb.com/scripts/Enemy-of-the-State.html,71.0,28134,10.219397021431163,4.554783165280796,4.127134385045092,0.6792589901925172,False,
Enough,https://imsdb.com/scripts/Enough.html,22.0,28997,9.56680963378423,3.4898099573475143,4.110873864173311,0.8192015836357638,False,
Entrapment,https://imsdb.com/scripts/Entrapment.html,40.0,36995,10.28781979977753,3.8161207149751695,2.70805020110221,0.3987764182424916,False,
Erin-Brockovich,https://imsdb.com/scripts/Erin-Brockovich.html,85.0,36896,10.38446383338024,3.927519231834808,3.9889840465642745,0.526034337179848,False,
Even-Cowgirls-Get-the-Blues,https://imsdb.com/scripts/Even-Cowgirls-Get-the-Blues.html,17.0,22226,12.766226306720275,5.659578407523963,4.174387269895637,1.0763928776565193,False,
Event-Horizon,https://imsdb.com/scripts/Event-Horizon.html,35.0,27513,9.704761904761904,4.600008338019663,3.5263605246161616,0.9964726631393298,False,
Evil-Dead,https://imsdb.com/scripts/Evil-Dead.html,86.0,13764,11.508361204013378,3.9071643047735294,2.302585092994046,0.6003344481605352,False,
Excalibur,https://imsdb.com/scripts/Excalibur.html,72.0,32136,11.335449735449735,4.690719208806652,3.610917912644224,0.9019400352733686,False,
Extract,https://imsdb.com/scripts/Extract.html,62.0,24918,8.924785100286533,3.804829786087705,3.6635616461296463,0.8746418338108882,False,
Fair-Game,https://imsdb.com/scripts/Fair-Game.html,78.0,29074,8.05150927720853,4.426348526923043,4.736198448394496,0.7745776793132096,False,
FairyTale-A-True-Story,https://imsdb.com/scripts/FairyTale-A-True-Story.html,56.0,27643,10.306860551826995,5.044143285983047,3.828641396489095,0.6006711409395973,False,
Fantastic-Beasts-and-Where-to-Find-Them,https://imsdb.com/scripts/Fantastic-Beasts-and-Where-to-Find-Them.html,74.0,35152,12.290909090909093,5.931667665599086,3.828641396489095,1.0405594405594405,False,
Fantastic-Beasts-The-Crimes-of-Grindelwald,https://imsdb.com/scripts/Fantastic-Beasts-The-Crimes-of-Grindelwald.html,36.0,27268,10.507899807321772,5.100162238981536,3.6375861597263857,0.9714836223506744,False,
Fantastic-Beasts-The-Secrets-of-Dumbledore,https://imsdb.com/scripts/Fantastic-Beasts-The-Secrets-of-Dumbledore.html,46.0,26940,10.964590964590965,5.5494415299357485,3.49650756146648,0.5295075295075296,False,
Fantastic-Four,https://imsdb.com/scripts/Fantastic-Four.html,27.0,35258,9.06142379850938,3.5644735364150613,3.6635616461296463,0.729118478540221,False,
Fantastic-Mr-Fox,https://imsdb.com/scripts/Fantastic-Mr-Fox.html,93.0,26594,10.658917835671344,4.497890838673012,3.6375861597263857,0.8633266533066132,False,
Fatal-Instinct,https://imsdb.com/scripts/Fatal-Instinct.html,17.0,34711,10.125729288214702,3.591171308979892,4.23410650459726,0.8468494749124854,False,
"Fault-in-Our-Stars,-The","https://imsdb.com/scripts/Fault-in-Our-Stars,-The.html",81.0,29637,9.071625344352617,3.7004144245968815,3.58351893845611,0.8576675849403123,False,
Fear-and-Loathing-in-Las-Vegas,https://imsdb.com/scripts/Fear-and-Loathing-in-Las-Vegas.html,51.0,28331,10.70710506424792,4.067275636666341,3.784189633918261,0.7112622826908541,False,
Feast,https://imsdb.com/scripts/Feast.html,56.0,21864,8.876979293544458,3.807540781089216,3.951243718581428,0.8652050345107593,False,
Ferrari,https://imsdb.com/scripts/Ferrari.html,72.0,32290,9.001951491497072,5.221918978770756,4.07753744390572,0.4318371898522442,False,
Ferris-Bueller's-Day-Off,https://imsdb.com/scripts/Ferris-Bueller's-Day-Off.html,83.0,29118,8.246389124893797,3.7118955699495855,4.02535169073515,0.4678561314075333,False,
Field-of-Dreams,https://imsdb.com/scripts/Field-of-Dreams.html,88.0,28447,11.00890092879257,3.562112369971409,4.343805421853684,1.1478328173374612,False,
Fight-Club,https://imsdb.com/scripts/Fight-Club.html,81.0,35991,9.82019099590723,3.7616904398138153,4.02535169073515,0.5931787175989086,False,
"Fighter,-The","https://imsdb.com/scripts/Fighter,-The.html",3.0,32597,13.553846153846154,4.920579319475149,4.290459441148391,1.1733887733887731,False,
Final-Destination,https://imsdb.com/scripts/Final-Destination.html,49.0,30743,12.18026941362916,4.853872172320354,3.367295829986474,0.3011093502377179,False,
Final-Destination-2,https://imsdb.com/scripts/Final-Destination-2.html,52.0,28699,10.883200606750094,5.09639271348345,3.912023005428146,0.4622677284793325,False,
First-Cow,https://imsdb.com/scripts/First-Cow.html,96.0,18928,9.27843137254902,3.624721072091134,3.091042453358316,0.3995098039215686,False,
Flash-Gordon,https://imsdb.com/scripts/Flash-Gordon.html,83.0,23165,12.0525494276795,5.066998673723262,4.624972813284271,1.0509885535900103,False,
Flight,https://imsdb.com/scripts/Flight.html,77.0,39231,10.503614457831326,4.10071735131821,4.127134385045092,0.9306559571619812,False,
Flora-and-Son,https://imsdb.com/scripts/Flora-and-Son.html,93.0,25667,8.253054662379421,2.746701989456035,3.688879454113936,0.5514469453376206,False,
Foe,https://imsdb.com/scripts/Foe.html,24.0,28516,10.126420454545457,4.259370948710004,2.079441541679836,0.5170454545454546,False,
Forrest-Gump,https://imsdb.com/scripts/Forrest-Gump.html,75.0,31675,10.979202772963603,3.932836010677498,4.5217885770490405,0.9965337954939342,False,
Four-Rooms,https://imsdb.com/scripts/Four-Rooms.html,13.0,30088,10.885672937771346,3.815008146106965,3.970291913552122,1.0047033285094067,False,
Foxcatcher,https://imsdb.com/scripts/Foxcatcher.html,88.0,27223,10.39442535318824,3.831320889252048,3.4011973816621555,0.9209621993127148,False,
Fracture,https://imsdb.com/scripts/Fracture.html,73.0,28876,10.557952468007311,5.032574241195533,3.688879454113936,0.9648994515539304,False,
Frances,https://imsdb.com/scripts/Frances.html,68.0,34315,9.793093607305936,4.236033003426748,4.262679877041316,0.9269406392694064,False,
Freaked,https://imsdb.com/scripts/Freaked.html,56.0,27734,9.6566852367688,4.229623077662783,4.653960350157523,0.8743036211699164,False,
Fred-Claus,https://imsdb.com/scripts/Fred-Claus.html,20.0,32346,10.18771653543307,3.7591542925380814,4.127134385045092,0.6119685039370079,False,
Frequency,https://imsdb.com/scripts/Frequency.html,70.0,35110,9.851290684624018,3.7061395513416606,4.060443010546419,0.8080808080808081,False,
Freud's-Last-Session,https://imsdb.com/scripts/Freud's-Last-Session.html,44.0,23331,9.484146341463417,4.718003660311581,3.555348061489413,0.6300813008130082,False,
Friday-the-13th,https://imsdb.com/scripts/Friday-the-13th.html,67.0,21465,10.255613951266126,3.611769974544828,3.4657359027997265,0.8638318203535594,False,
Fright-Night,https://imsdb.com/scripts/Fright-Night.html,72.0,27062,8.38871667699938,3.500359020693999,4.430816798843313,0.7563546187228767,False,
From-Dusk-Till-Dawn,https://imsdb.com/scripts/From-Dusk-Till-Dawn.html,65.0,28594,12.10584250635055,3.696443785316767,0.6931471805599453,0.0118543607112616,False,
From-Here-to-Eternity,https://imsdb.com/scripts/From-Here-to-Eternity.html,88.0,44522,10.463454759106932,4.063720638601968,5.572154032177765,0.9059929494712105,False,
Frozen,https://imsdb.com/scripts/Frozen.html,89.0,22850,9.572685379136992,2.7990089086137537,4.836281906951478,0.7616254713028907,False,
Frozen-River,https://imsdb.com/scripts/Frozen-River.html,88.0,23881,10.097674418604653,3.139303455654968,3.295836866004329,0.5822410147991544,False,
Fruitvale-Station,https://imsdb.com/scripts/Fruitvale-Station.html,94.0,23960,9.534421010744133,3.9485632607595207,4.290459441148391,0.5065658575407879,False,
Funny-People,https://imsdb.com/scripts/Funny-People.html,69.0,33589,9.456362612612612,3.206018600876192,4.060443010546419,0.9369369369369368,False,
G.I.-Jane,https://imsdb.com/scripts/G.I.-Jane.html,53.0,28890,10.65658428624124,4.598762752927616,3.58351893845611,0.6407229804500184,False,
G.I.-Joe-The-Rise-of-Cobra,https://imsdb.com/scripts/G.I.-Joe-The-Rise-of-Cobra.html,33.0,32865,11.182374957468529,5.015789345978288,3.713572066704308,0.916298060564818,False,
Game-6,https://imsdb.com/scripts/Game-6.html,62.0,19357,8.887511478420569,4.3742729253159744,3.9889840465642745,0.9178145087235996,False,
"Game,-The","https://imsdb.com/scripts/Game,-The.html",94.0,39164,12.03934829388257,4.940417246586993,4.110873864173311,0.4626498616661543,False,
Gamer,https://imsdb.com/scripts/Gamer.html,30.0,31698,14.46736649931538,5.697805889031315,4.07753744390572,0.6052031036056595,False,
Gandhi,https://imsdb.com/scripts/Gandhi.html,89.0,59942,13.488298829882988,5.865504338962715,4.8283137373023015,1.029252925292529,False,
Gang-Related,https://imsdb.com/scripts/Gang-Related.html,50.0,30168,8.86511901263591,3.981712481924252,4.356708826689592,0.850426094622392,False,
Garden-State,https://imsdb.com/scripts/Garden-State.html,86.0,30549,9.313719512195124,3.2213007297615377,4.465908118654584,0.9347560975609756,False,
Gattaca,https://imsdb.com/scripts/Gattaca.html,82.0,31756,12.279969064191802,7.127954010210349,3.80666248977032,0.4849187935034802,False,
Get-Carter,https://imsdb.com/scripts/Get-Carter.html,86.0,19345,8.356371490280777,3.5092649674650183,3.555348061489413,0.8375809935205184,False,
Get-Low,https://imsdb.com/scripts/Get-Low.html,84.0,24733,10.374580536912752,3.267066903260666,3.49650756146648,0.9366610738255032,False,
Get-on-Up,https://imsdb.com/scripts/Get-on-Up.html,80.0,34166,8.20509125840538,2.8855471158195947,4.3694478524670215,0.441402497598463,False,
Get-Out,https://imsdb.com/scripts/Get-Out.html,98.0,23376,8.426820475847153,3.3211733558224346,3.6375861597263857,0.8229992790194665,False,
Ghost,https://imsdb.com/scripts/Ghost.html,75.0,32274,8.837349397590362,3.356779849449492,4.04305126783455,0.7686199342825849,False,
Ghost-Rider,https://imsdb.com/scripts/Ghost-Rider.html,28.0,33552,11.198931909212282,4.956222693038107,4.983606621708336,0.9192256341789052,False,
Ghost-World,https://imsdb.com/scripts/Ghost-World.html,93.0,28380,10.5619650167473,4.528229233154296,4.060443010546419,1.0744324525493114,False,
Go,https://imsdb.com/scripts/Go.html,91.0,31907,9.211027713625866,3.647418059461131,3.737669618283368,0.4783487297921478,False,
Gods-and-Monsters,https://imsdb.com/scripts/Gods-and-Monsters.html,96.0,28248,8.866290018832391,3.060262471701087,3.555348061489413,0.5596359070935342,False,
Godzilla,https://imsdb.com/scripts/Godzilla.html,76.0,32127,10.886818027787193,5.328096463980856,4.174387269895637,0.407319552694002,False,
Gone-Baby-Gone,https://imsdb.com/scripts/Gone-Baby-Gone.html,94.0,32230,9.336616454229432,3.695616214782756,4.499809670330265,0.8418308227114716,False,
Good-Will-Hunting,https://imsdb.com/scripts/Good-Will-Hunting.html,97.0,29651,10.256312694569353,3.487000290893043,3.555348061489413,1.0387409200968525,False,
Gothika,https://imsdb.com/scripts/Gothika.html,15.0,31619,10.667678812415655,5.22894683354356,3.218875824868201,0.7064777327935222,False,
Grabbers,https://imsdb.com/scripts/Grabbers.html,68.0,23842,8.733333333333333,3.9061187632189913,3.4657359027997265,0.8706959706959707,False,
Gran-Torino,https://imsdb.com/scripts/Gran-Torino.html,81.0,27924,9.874115983026874,2.778675884474559,3.8501476017100575,1.1905940594059403,False,
Grand-Theft-Parsons,https://imsdb.com/scripts/Grand-Theft-Parsons.html,48.0,24039,8.631597845601437,3.6870485245485214,3.4011973816621555,0.8861759425493716,False,
Gravity,https://imsdb.com/scripts/Gravity.html,96.0,23714,10.23037100949094,5.328481004405134,3.258096538021482,0.9728213977566867,False,
Gremlins,https://imsdb.com/scripts/Gremlins.html,87.0,23063,7.11820987654321,3.149645486403489,4.727387818712341,0.6780864197530864,False,
Gremlins-2,https://imsdb.com/scripts/Gremlins-2.html,71.0,32010,13.365344467640918,5.455661953022652,4.718498871295094,1.2,False,
Groundhog-Day,https://imsdb.com/scripts/Groundhog-Day.html,94.0,28919,10.342989985693848,4.194594054609485,4.68213122712422,1.072961373390558,False,
Guardians-of-the-Galaxy-Vol-2,https://imsdb.com/scripts/Guardians-of-the-Galaxy-Vol-2.html,85.0,33494,10.8852778680533,4.680711064201386,3.8712010109078903,1.0471238219044523,False,
Hackers,https://imsdb.com/scripts/Hackers.html,33.0,18033,8.426635514018692,4.035759321001407,4.248495242049359,0.5630841121495327,False,
Hall-Pass,https://imsdb.com/scripts/Hall-Pass.html,33.0,33726,10.768199233716476,3.5769902197309698,4.204692619390966,1.059386973180077,False,
Halloween,https://imsdb.com/scripts/Halloween.html,97.0,24402,8.13942628418946,4.107601109758544,3.6635616461296463,0.7304869913275517,False,
Hancock,https://imsdb.com/scripts/Hancock.html,42.0,30923,8.885919540229885,3.773174032438504,4.158883083359672,0.7778735632183909,False,
Hanna,https://imsdb.com/scripts/Hanna.html,71.0,30719,9.19455252918288,4.623238536261827,3.8918202981106265,0.7779108051481592,False,
Hannah-and-Her-Sisters,https://imsdb.com/scripts/Hannah-and-Her-Sisters.html,92.0,51919,12.007169287696575,5.241917610997064,3.58351893845611,0.8857539315448658,False,
Hannibal,https://imsdb.com/scripts/Hannibal.html,39.0,39350,10.93967194884626,4.27579143420536,4.718498871295094,0.5599110369752571,False,
Happy-Feet,https://imsdb.com/scripts/Happy-Feet.html,76.0,18991,10.254319654427643,4.556905210250459,4.248495242049359,0.642548596112311,False,
Hard-Rain,https://imsdb.com/scripts/Hard-Rain.html,34.0,24893,10.1273393002441,3.113070471379068,5.204006687076795,1.1228641171684297,False,
Hard-to-Kill,https://imsdb.com/scripts/Hard-to-Kill.html,33.0,28602,11.584447144592952,5.057768321881458,3.49650756146648,0.3710004050222762,False,
He's-Just-Not-That-Into-You,https://imsdb.com/scripts/He's-Just-Not-That-Into-You.html,42.0,29924,9.532972284166933,3.371706385118152,4.04305126783455,0.931825422108952,False,
Heat,https://imsdb.com/scripts/Heat.html,84.0,37487,9.190242706545725,3.77712811783006,4.143134726391533,0.5501348369698456,False,
Heathers,https://imsdb.com/scripts/Heathers.html,95.0,29388,11.32049306625578,5.77654086424096,4.07753744390572,0.6040061633281972,False,
Heavy-Metal,https://imsdb.com/scripts/Heavy-Metal.html,66.0,19412,13.098515519568153,5.527102339268328,5.1298987149230735,0.7172739541160594,False,
Heist,https://imsdb.com/scripts/Heist.html,67.0,34372,10.62175525339926,2.9857924013771786,3.58351893845611,0.4898022249690976,False,
Hellbound-Hellraiser-II,https://imsdb.com/scripts/Hellbound-Hellraiser-II.html,52.0,31923,12.235722499041778,5.635241171726243,3.1354942159291497,0.2399386738213875,False,
Hellboy,https://imsdb.com/scripts/Hellboy.html,81.0,28505,9.998246229393196,4.497792899107697,3.80666248977032,0.8853034023149772,False,
Hellraiser,https://imsdb.com/scripts/Hellraiser.html,70.0,22083,9.193588676103248,3.226475364413208,3.1354942159291497,0.4100749375520399,False,
Hellraiser-Deader,https://imsdb.com/scripts/Hellraiser-Deader.html,13.0,26103,11.203004291845494,3.964339860479825,3.80666248977032,0.4055793991416309,False,
Hellraiser-Hellseeker,https://imsdb.com/scripts/Hellraiser-Hellseeker.html,0.0,25977,9.933843212237091,4.328106259492298,3.5263605246161616,0.5162523900573613,False,
"Help,-The","https://imsdb.com/scripts/Help,-The.html",68.0,37209,9.417615793470008,4.0049506248215465,4.219507705176107,0.885851683118198,False,
Henry-Fool,https://imsdb.com/scripts/Henry-Fool.html,89.0,31471,9.785758706467664,4.114627607942463,3.610917912644224,0.9477611940298508,False,
Henry's-Crime,https://imsdb.com/scripts/Henry's-Crime.html,43.0,25312,7.962252280591381,3.0148097613823133,4.5217885770490405,0.8908461780434099,False,
Her,https://imsdb.com/scripts/Her.html,95.0,24269,9.506071288679983,4.797693329934624,3.1354942159291497,0.7614571092831962,False,
Hesher,https://imsdb.com/scripts/Hesher.html,55.0,29877,9.16191352345906,3.765058151856916,3.4011973816621555,0.796688132474701,False,
High-Fidelity,https://imsdb.com/scripts/High-Fidelity.html,91.0,32677,10.809460800529276,3.7472235595566055,3.828641396489095,1.0052927555408535,False,
Highlander,https://imsdb.com/scripts/Highlander.html,69.0,22060,8.820471811275489,3.6915089085251047,4.060443010546419,0.6109556177528989,False,
His-Girl-Friday,https://imsdb.com/scripts/His-Girl-Friday.html,99.0,41100,9.788044772564897,3.907687399000185,5.1647859739235145,1.074779709454632,False,
Hitchcock,https://imsdb.com/scripts/Hitchcock.html,59.0,27916,11.597839634399667,5.662093574852026,4.454347296253507,1.0473618612380555,False,
Honeydripper,https://imsdb.com/scripts/Honeydripper.html,69.0,24835,14.455762514551804,5.612828686375792,3.784189633918261,1.0663562281722934,False,
Horrible-Bosses,https://imsdb.com/scripts/Horrible-Bosses.html,69.0,26651,9.202693370165743,3.576875628112884,3.332204510175204,1.018646408839779,False,
Hostage,https://imsdb.com/scripts/Hostage.html,35.0,30435,12.336846372111877,4.887551309173833,4.007333185232471,0.6169436562626672,False,
Hot-Tub-Time-Machine,https://imsdb.com/scripts/Hot-Tub-Time-Machine.html,64.0,24803,9.261762509335323,3.48743672460116,4.110873864173311,0.9081404032860344,False,
Hotel-Rwanda,https://imsdb.com/scripts/Hotel-Rwanda.html,91.0,30327,8.51642796967144,4.084106433990957,4.74493212836325,0.8222409435551812,False,
House-of-1000-Corpses,https://imsdb.com/scripts/House-of-1000-Corpses.html,21.0,25816,10.418079096045195,3.847956789934827,3.49650756146648,1.010088781275222,False,
How-to-Train-Your-Dragon,https://imsdb.com/scripts/How-to-Train-Your-Dragon.html,99.0,28353,9.385302879841111,4.1908129834890175,4.04305126783455,0.7881496193313472,False,
How-to-Train-Your-Dragon-2,https://imsdb.com/scripts/How-to-Train-Your-Dragon-2.html,92.0,26098,10.766501650165017,4.841631360026653,3.8918202981106265,0.9484323432343236,False,
Hudson-Hawk,https://imsdb.com/scripts/Hudson-Hawk.html,31.0,28955,12.783664459161148,5.392631967595907,3.58351893845611,0.61280353200883,False,
Human-Nature,https://imsdb.com/scripts/Human-Nature.html,48.0,25720,9.16280726754542,4.03682147311779,3.295836866004329,0.8867117919486996,False,
I-Am-Number-Four,https://imsdb.com/scripts/I-Am-Number-Four.html,32.0,28002,9.380904522613063,3.882715740930138,4.406719247264253,0.8261306532663316,False,
I-am-Sam,https://imsdb.com/scripts/I-am-Sam.html,35.0,29341,9.419261637239163,3.906305628352108,4.04305126783455,0.8401284109149277,False,
I-Love-You-Phillip-Morris,https://imsdb.com/scripts/I-Love-You-Phillip-Morris.html,71.0,29423,10.534550662370211,4.423665582665247,4.31748811353631,0.5202291442892947,False,
I-Spit-on-Your-Grave,https://imsdb.com/scripts/I-Spit-on-Your-Grave.html,30.0,26483,9.754327808471457,3.7662564389669058,3.332204510175204,0.8224677716390424,False,
I-Still-Know-What-You-Did-Last-Summer,https://imsdb.com/scripts/I-Still-Know-What-You-Did-Last-Summer.html,8.0,26003,9.883314329152414,3.4483887480990383,0.6931471805599453,0.0300266058532877,False,
I'll-Do-Anything,https://imsdb.com/scripts/I'll-Do-Anything.html,67.0,31395,10.897257896563692,4.022055589174382,4.736198448394496,1.0357514751822283,False,
In-the-Bedroom,https://imsdb.com/scripts/In-the-Bedroom.html,93.0,29823,10.157697547683924,3.3065950975936502,4.90527477843843,0.896117166212534,False,
In-the-Loop,https://imsdb.com/scripts/In-the-Loop.html,94.0,31601,9.354943753700416,4.422410853383884,3.6375861597263857,0.7563647128478389,False,
Inception,https://imsdb.com/scripts/Inception.html,87.0,34599,9.34350526600054,4.435908491747941,3.295836866004329,0.6103159600324062,False,
Indiana-Jones-and-the-Last-Crusade,https://imsdb.com/scripts/Indiana-Jones-and-the-Last-Crusade.html,84.0,30111,10.535689293212036,5.127894273900285,3.49650756146648,0.1945416375087473,False,
